point_id,phase,comparison,role,repetition,slot,order,variant,mode,payload,events_per_batch,owner_intents,writers,unit_shape,feed_source,feed_weight
e000859,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,65536,1,2,2,domain,synthetic_sweep,1
e000860,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,65536,1,2,2,domain,synthetic_sweep,1
e000861,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,65536,1,2,2,domain,synthetic_sweep,1
e000862,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,65536,1,2,2,domain,synthetic_sweep,1
e000863,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,65536,1,2,2,domain,synthetic_sweep,1
e000864,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,65536,1,2,2,domain,synthetic_sweep,1
e000865,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,65536,1,2,2,new_name,synthetic_sweep,1
e000866,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,65536,1,2,2,new_name,synthetic_sweep,1
e000867,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,65536,1,2,2,new_name,synthetic_sweep,1
e000868,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,65536,1,2,2,new_name,synthetic_sweep,1
e000869,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,65536,1,2,2,new_name,synthetic_sweep,1
e000870,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,65536,1,2,2,new_name,synthetic_sweep,1
e000871,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,65536,1,2,2,new_name,synthetic_sweep,1
e000872,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,65536,1,2,2,new_name,synthetic_sweep,1
e000873,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,65536,1,4,4,domain,synthetic_sweep,1
e000874,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,65536,1,4,4,domain,synthetic_sweep,1
e000875,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,65536,1,4,4,domain,synthetic_sweep,1
e000876,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,65536,1,4,4,domain,synthetic_sweep,1
e000877,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,65536,1,4,4,domain,synthetic_sweep,1
e000878,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,65536,1,4,4,domain,synthetic_sweep,1
e000879,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,65536,1,4,4,domain,synthetic_sweep,1
e000880,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,65536,1,4,4,domain,synthetic_sweep,1
e000881,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,65536,1,4,4,new_name,synthetic_sweep,1
e000882,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,65536,1,4,4,new_name,synthetic_sweep,1
e000883,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,65536,1,4,4,new_name,synthetic_sweep,1
e000884,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,65536,1,4,4,new_name,synthetic_sweep,1
e000885,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,65536,1,4,4,new_name,synthetic_sweep,1
e000886,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,65536,1,4,4,new_name,synthetic_sweep,1
e000887,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,65536,1,4,4,new_name,synthetic_sweep,1
e000888,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,65536,1,4,4,new_name,synthetic_sweep,1
e000889,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,65536,10,2,2,domain,synthetic_sweep,1
e000890,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,65536,10,2,2,domain,synthetic_sweep,1
e000891,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,65536,10,2,2,domain,synthetic_sweep,1
e000892,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,65536,10,2,2,domain,synthetic_sweep,1
e000893,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,65536,10,2,2,domain,synthetic_sweep,1
e000894,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,65536,10,2,2,domain,synthetic_sweep,1
e000895,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,65536,10,2,2,domain,synthetic_sweep,1
e000896,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,65536,10,2,2,domain,synthetic_sweep,1
e000897,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,65536,10,2,2,new_name,synthetic_sweep,1
e000898,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,65536,10,2,2,new_name,synthetic_sweep,1
e000899,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,65536,10,2,2,new_name,synthetic_sweep,1
e000900,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,65536,10,2,2,new_name,synthetic_sweep,1
e000901,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,65536,10,2,2,new_name,synthetic_sweep,1
e000902,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,65536,10,2,2,new_name,synthetic_sweep,1
e000903,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,65536,10,2,2,new_name,synthetic_sweep,1
e000904,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,65536,10,2,2,new_name,synthetic_sweep,1
e000905,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,65536,10,4,4,domain,synthetic_sweep,1
e000906,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,65536,10,4,4,domain,synthetic_sweep,1
e000907,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,65536,10,4,4,domain,synthetic_sweep,1
e000908,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,65536,10,4,4,domain,synthetic_sweep,1
e000909,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,65536,10,4,4,domain,synthetic_sweep,1
e000910,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,65536,10,4,4,domain,synthetic_sweep,1
e000911,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,65536,10,4,4,domain,synthetic_sweep,1
e000912,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,65536,10,4,4,domain,synthetic_sweep,1
e000913,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,65536,10,4,4,new_name,synthetic_sweep,1
e000914,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,65536,10,4,4,new_name,synthetic_sweep,1
e000915,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,65536,10,4,4,new_name,synthetic_sweep,1
e000916,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,65536,10,4,4,new_name,synthetic_sweep,1
e000917,exploratory,copy_contiguous,candidate,1,1,BAAB,copy_contiguous,process,65536,10,4,4,new_name,synthetic_sweep,1
e000918,exploratory,copy_contiguous,baseline,1,2,BAAB,k_pwrite,process,65536,10,4,4,new_name,synthetic_sweep,1
e000919,exploratory,copy_contiguous,baseline,1,3,BAAB,k_pwrite,process,65536,10,4,4,new_name,synthetic_sweep,1
e000920,exploratory,copy_contiguous,candidate,1,4,BAAB,copy_contiguous,process,65536,10,4,4,new_name,synthetic_sweep,1
e000921,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,65536,100,2,2,domain,synthetic_sweep,1
e000922,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,65536,100,2,2,domain,synthetic_sweep,1
e000923,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,65536,100,2,2,domain,synthetic_sweep,1
e000924,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,65536,100,2,2,domain,synthetic_sweep,1
e000925,exploratory,pwritev_full_8m,candidate,1,1,BAAB,pwritev_full_8m,process,65536,100,2,2,new_name,synthetic_sweep,1
e000926,exploratory,pwritev_full_8m,baseline,1,2,BAAB,k_pwrite,process,65536,100,2,2,new_name,synthetic_sweep,1
e000927,exploratory,pwritev_full_8m,baseline,1,3,BAAB,k_pwrite,process,65536,100,2,2,new_name,synthetic_sweep,1
e000928,exploratory,pwritev_full_8m,candidate,1,4,BAAB,pwritev_full_8m,process,65536,100,2,2,new_name,synthetic_sweep,1
e000929,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,65536,100,4,4,domain,synthetic_sweep,1
e000930,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,65536,100,4,4,domain,synthetic_sweep,1
e000931,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,65536,100,4,4,domain,synthetic_sweep,1
e000932,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,65536,100,4,4,domain,synthetic_sweep,1
e000933,exploratory,pwritev_full_8m,candidate,1,1,BAAB,pwritev_full_8m,process,65536,100,4,4,new_name,synthetic_sweep,1
e000934,exploratory,pwritev_full_8m,baseline,1,2,BAAB,k_pwrite,process,65536,100,4,4,new_name,synthetic_sweep,1
e000935,exploratory,pwritev_full_8m,baseline,1,3,BAAB,k_pwrite,process,65536,100,4,4,new_name,synthetic_sweep,1
e000936,exploratory,pwritev_full_8m,candidate,1,4,BAAB,pwritev_full_8m,process,65536,100,4,4,new_name,synthetic_sweep,1
e000937,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,65536,1000,2,2,domain,synthetic_sweep,1
e000938,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,65536,1000,2,2,domain,synthetic_sweep,1
e000939,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,65536,1000,2,2,domain,synthetic_sweep,1
e000940,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,65536,1000,2,2,domain,synthetic_sweep,1
e000941,exploratory,pwritev_full_8m,candidate,1,1,BAAB,pwritev_full_8m,process,65536,1000,2,2,new_name,synthetic_sweep,1
e000942,exploratory,pwritev_full_8m,baseline,1,2,BAAB,k_pwrite,process,65536,1000,2,2,new_name,synthetic_sweep,1
e000943,exploratory,pwritev_full_8m,baseline,1,3,BAAB,k_pwrite,process,65536,1000,2,2,new_name,synthetic_sweep,1
e000944,exploratory,pwritev_full_8m,candidate,1,4,BAAB,pwritev_full_8m,process,65536,1000,2,2,new_name,synthetic_sweep,1
e000945,exploratory,pwritev_full_8m,baseline,1,1,ABBA,k_pwrite,process,65536,1000,4,4,domain,synthetic_sweep,1
e000946,exploratory,pwritev_full_8m,candidate,1,2,ABBA,pwritev_full_8m,process,65536,1000,4,4,domain,synthetic_sweep,1
e000947,exploratory,pwritev_full_8m,candidate,1,3,ABBA,pwritev_full_8m,process,65536,1000,4,4,domain,synthetic_sweep,1
e000948,exploratory,pwritev_full_8m,baseline,1,4,ABBA,k_pwrite,process,65536,1000,4,4,domain,synthetic_sweep,1
e000949,exploratory,pwritev_full_8m,candidate,1,1,BAAB,pwritev_full_8m,process,65536,1000,4,4,new_name,synthetic_sweep,1
e000950,exploratory,pwritev_full_8m,baseline,1,2,BAAB,k_pwrite,process,65536,1000,4,4,new_name,synthetic_sweep,1
e000951,exploratory,pwritev_full_8m,baseline,1,3,BAAB,k_pwrite,process,65536,1000,4,4,new_name,synthetic_sweep,1
e000952,exploratory,pwritev_full_8m,candidate,1,4,BAAB,pwritev_full_8m,process,65536,1000,4,4,new_name,synthetic_sweep,1
